Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
2422500	-6076.74407081853	-5485.548895087735	-591.195175730795	0.46261823154398307	0.25620958695179796	0.0959342537523458	0.18523792775187095	0.29114519464550814	0.4495116044856433	0.08506796803739221	0.17427523283145785	0.32014205827141606	0.36680684577162004	0.08245924354890721	0.23059185240805802	12.645531657763545	1.4854121819098427	3.7113557782337723	0.6908210005205805	0.8468305830514551	1.460876135478061	0.002474511395652808	41.70653835748562	55.70620864613055	-1441.0323642366197	-1779.936456173085	-2264.5800746780305
2430000	-6069.376030140936	-5467.8097760115525	-601.5662541293833	0.47413383008788423	0.25288117947176764	0.11101756849008801	0.16196742195025776	0.30127677470376574	0.41157843922381837	0.08986527649608758	0.1972795095763298	0.31023327910654974	0.4002059568728949	0.07461405618194626	0.21494670783861053	9.306394267692815	4.108991254451711	6.771383727602974	0.6688401565407226	0.8998359567762038	1.429746935047552	0.0022639530243129175	38.07694167444999	55.60205888971177	-1437.3977015445437	-1772.9064342979896	-2257.505640169019
2437500	-6083.635136695538	-5484.146976076895	-599.4881606186425	0.42963512378058905	0.26621969373588406	0.13218705201533518	0.17195813046818928	0.2869040666378124	0.4695922886116758	0.08986527649608758	0.15363836825442567	0.28531530664310983	0.3920048515560712	0.0930641769003193	0.22961566490050112	9.146005946086165	2.2369620342508134	4.69876146385483	0.6750627147610496	0.9548474533366705	1.3685425114963787	0.0021352087125780703	33.934348042875975	53.023532017543594	-1439.2440626616612	-1786.2463045803295	-2258.6566088349045
2445000	-6080.876029259124	-5478.516607439969	-602.3594218191546	0.4625579935508267	0.2597840759950258	0.09821778807893441	0.17944014237521055	0.2956606789885541	0.42422144454746386	0.09002494663080955	0.1900929298331739	0.3183035324688154	0.3690911690418757	0.058835996197064616	0.2537693022922457	9.092135949755988	5.72383876844558	1.7801821961239903	0.6795307752544473	0.9388472310108537	1.380095949807338	0.0022554402061162665	43.81884910229416	53.052488372959765	-1439.1124611486766	-1781.9624762604622	-2257.441670030831
2452500	-6072.709484737144	-5462.302358147855	-610.4071265892889	0.45856195680438816	0.22784662550916782	0.1306223449146341	0.18296907277180735	0.3186761479043309	0.4264402595150901	0.09589722377308044	0.15898636880749983	0.2988658053351948	0.4150913175667075	0.08690707625107268	0.19913580084702642	10.51094629422157	2.7120877209670384	2.0611724998594054	0.6238887590838047	0.9362553388515387	1.4380648961555307	0.0021274696159046843	38.27755082002934	55.94167895228424	-1438.602901728322	-1781.891938314707	-2241.807518104826
2460000	-6073.346940081356	-5469.96852623334	-603.3784138480161	0.5021921112472961	0.250238138293135	0.08739499004290961	0.16017476041665657	0.33052186578798437	0.42483522042124555	0.08565654498327152	0.15898636880749983	0.2898273145311037	0.4197124812170539	0.0816203323019245	0.20883987194991918	11.244857635410625	2.69254973851763	4.2038157011801704	0.6396562849525735	1.0019481599027766	1.3566796326920414	0.002084510847806006	43.885734165430605	55.977299007244085	-1435.2979420349657	-1778.1587584507124	-2256.5118257476615
2467500	-6078.16592254534	-5468.891080578929	-609.2748419664111	0.5117075704630759	0.2234503117761755	0.09902806340788192	0.16581405435286403	0.29081997002630433	0.4488851053495285	0.09453461444054062	0.16576031018362775	0.32637489573763867	0.35560591252944035	0.0816203323019245	0.23639885943099784	9.721136982990085	2.2281012549745074	2.25929238726933	0.6563862541057327	0.9707329895509679	1.3712445004104679	0.0021145199416675647	41.57487595583196	56.97803523974709	-1437.9006224232517	-1774.8251124082162	-2256.1653457474617
2475000	-6074.470509146569	-5469.883552327951	-604.5869568186178	0.4803421784384445	0.2463820951423623	0.09244421978706326	0.1808315066321273	0.28437088322059506	0.4491237969169529	0.09978219953811576	0.16672312032433742	0.3461612477233125	0.3762991710664528	0.06985781325064198	0.20768176795959403	10.5191265770379	1.3011385192759317	1.6199989055969364	0.6002410584672191	0.901983780752545	1.495871546772935	0.0022495566282918896	32.713419076991244	53.3895867547352	-1438.2007105285481	-1775.4481126985013	-2256.234729100902
2482500	-6091.241238296103	-5491.142928633907	-600.0983096621961	0.5355419436716663	0.18726254554103478	0.09857514420671358	0.1786203665805828	0.3185488014487723	0.3992277388483351	0.09241678730179863	0.18980667240109514	0.3363735167144743	0.3778973958338814	0.07797723879159509	0.20775184866005048	10.5191265770379	1.6951407126068208	3.28704202722158	0.5900379658529337	1.0008891616288509	1.4071206723556084	0.002261985250993641	43.79601945179161	56.74489193182294	-1432.7527719307452	-1787.3839127613248	-2271.006243941837
2490000	-6081.7608650695765	-5482.278586647755	-599.4822784218218	0.5101495688246924	0.2296532223277412	0.08839434682596684	0.17180286202159695	0.2848716405833801	0.44587157057101867	0.09187675259152639	0.17738003625407606	0.29657526641034776	0.41521108681840574	0.06685719346896736	0.22135645330228035	8.497498827169135	3.8381194898775934	6.557375407480059	0.5973912327383747	0.9717645140680189	1.428927068587597	0.0023713394855817186	38.72167246037586	53.89457008116737	-1439.214014094501	-1783.7045308821362	-2259.3600416711183
2497500	-6056.139615788225	-5467.308948171508	-588.8306676167169	0.45763086901522737	0.26034130140367784	0.09509148243748185	0.18693634714361035	0.3243762848127857	0.39934196491188456	0.08183056884744426	0.19445118142788662	0.2966195302470348	0.3606859084431526	0.09058956064486066	0.2521050006649531	8.944217355074228	2.950102093999531	3.590062518816729	0.7208084282305857	0.8953890886317704	1.3824729994625502	0.002313641870609565	31.45880508767996	55.64972772400545	-1430.2688723505069	-1786.3880297490575	-2250.6520460719435
2505000	-6075.7937493026	-5480.626133280076	-595.1676160225247	0.4642630287413611	0.2629932916783957	0.07994727309045843	0.19279640648978216	0.3030740019417539	0.3849700822834474	0.10747096941447279	0.204484946360327	0.33487635320154857	0.354812487470306	0.07468087106709274	0.2356302882610539	9.794796411801912	2.196296079737956	2.4488707354336263	0.7356174162997414	0.8910121474934722	1.372111471522498	0.0020792079638002397	35.90828683505234	57.074431541235704	-1440.626292240937	-1783.4940211491507	-2256.5058198899883
2512500	-6079.0744065734925	-5480.838902551506	-598.2355040219859	0.48379068378713413	0.24182526947866112	0.09926937262242576	0.17511467411177628	0.32331173500843635	0.37464905685562183	0.10145723154626146	0.2005819765896814	0.3118722647658241	0.37977877704240204	0.08230456141489392	0.2260443967768813	9.365076516963637	2.906435457965073	6.151963654352169	0.6327245708356362	0.9581573777774937	1.4073691207718002	0.0021501888893874915	36.83112908352535	59.97136327619764	-1439.1437720020178	-1783.5856540973787	-2258.1094764521094
2520000	-6077.258246141007	-5485.363859510353	-591.8943866306533	0.512453968883571	0.1876874052398307	0.10205580701061033	0.19780281886598516	0.292428688789909	0.3990739658813492	0.12407651991608194	0.18442082541266097	0.32431527329272064	0.38586552314508704	0.0709788683864186	0.21884033517577503	10.454398518282481	1.4657359779988823	0.9094640552839419	0.6832503257039511	0.9337073471428909	1.3815339953707941	0.0021814829213213293	38.20108601022255	56.21154775765188	-1443.899204217399	-1778.4364683558392	-2263.0281869371142
2527500	-6077.194162598281	-5480.325370138047	-596.8687924602339	0.49157702773663997	0.24023544886037693	0.07012724672608253	0.19806027667689774	0.29299675988919316	0.4673632477322037	0.06752101350444582	0.17211897887415847	0.29175559344191926	0.37323858174610225	0.09565071455590554	0.23935511025607423	10.17304351061071	1.212521650035184	1.4702126780308027	0.7104350833527612	0.9373231528180753	1.3508628832736984	0.002156998411336766	37.14957283919404	55.3306508169904	-1440.2163821615611	-1785.2876301338893	-2254.8213578425966
2535000	-6052.982793395524	-5471.650400811779	-581.332392583745	0.4874819288755519	0.2471660449918479	0.09437983010671772	0.1709721960258797	0.2609841643975002	0.4259051175654337	0.10969763210363183	0.20341308593343535	0.2975773070000382	0.4132269045815934	0.0939359957331493	0.19525979268522028	11.555470011003212	2.941704326218633	2.2519936099700995	0.667183247946334	0.9531347675989683	1.3780971427782494	0.002336072414845369	35.336324418830685	59.042740804708565	-1439.3458993422314	-1781.3646919535536	-2250.939809515994
2542500	-6057.411123837113	-5479.9045699697035	-577.50655386741	0.44820937859345994	0.30112756401603963	0.0906207236013808	0.16004233378911695	0.3253632567662044	0.439688920542111	0.08211424034052357	0.15283358235116223	0.3070596998546716	0.3850547984238917	0.08451877463475077	0.2233667270866871	10.084792189848098	2.5082640140800048	3.525969206296681	0.6297968262017082	0.9083245010155986	1.4601158005265082	0.0022805287390526203	30.39081919439871	53.17547581492226	-1438.761736756385	-1784.6823376508464	-2256.4604955624723
2550000	-6058.859687737851	-5479.433915775229	-579.4257719626223	0.4989146410810342	0.2540346640245732	0.08700836110527298	0.16004233378911695	0.2505009378936569	0.4656717073867104	0.10209723372560957	0.18173012099402444	0.2962050632721572	0.3603959392349493	0.08020126385707349	0.26319773363582133	8.763463543095659	5.938418804132912	2.814635789783703	0.6552993428201193	0.8741945326272293	1.468864692851792	0.0023943630639752904	31.353139386440677	58.61763105821474	-1439.1098498865515	-1786.8495591947017	-2253.4745066939763
2557500	-6064.903155015649	-5478.189508427813	-586.7136465878357	0.47368145986807475	0.25517489298763657	0.10021028683767155	0.17093336030661443	0.2703329272898253	0.49858387441464336	0.08576180249643583	0.14532139579909686	0.29207914058077555	0.41723367528308036	0.07714227876464684	0.2135449053714985	11.393214240240686	2.253039840915538	3.48366085686234	0.7767227341002435	0.9243327362754202	1.2978813045486204	0.0022963684370490814	37.12802152828231	55.696153879469605	-1432.3402674406973	-1790.056108844037	-2255.7931321430788
2565000	-6061.976553689988	-5479.001564594502	-582.9749890954856	0.49570831950988764	0.20940621235861215	0.08434827902866837	0.21053718910282906	0.3348158791786251	0.4168632146247134	0.07991691897030014	0.16840398722636277	0.3057297084780306	0.37017486723394144	0.08645954046733188	0.2376358838206974	11.393214240240686	3.620569311786572	4.8432490523130385	0.6469134158566678	0.9336416847138025	1.41776353474313	0.0024055066577961188	31.90669373361539	51.20296917809519	-1446.9548327774805	-1783.230123128143	-2248.816608688878
2572500	-6056.464873541607	-5474.631168165552	-581.8337053760549	0.48740819923042783	0.24747212742693148	0.10060457107586794	0.16451510226677	0.3123108345298556	0.40704658995212445	0.1203990568905638	0.16024351862745748	0.28792466972387465	0.3917465136603975	0.08253520551706171	0.23779361109866745	10.603578064597242	1.5263656658864955	4.3678041101083265	0.716463967737051	0.8534707848730763	1.4287150758076654	0.002559010639930765	33.1984816279086	54.52471763049805	-1447.0310891327424	-1774.286206146131	-2253.313872886678
2580000	-6067.663792132487	-5486.680723860189	-580.9830682722991	0.4771212406422116	0.2607793254189802	0.09767199613744526	0.16442743780136013	0.2989645410706458	0.45694253883343733	0.09923853940487652	0.14485438069104165	0.3149546656430865	0.37889821279537494	0.0886244789884233	0.2175226425731166	10.603578064597242	2.4764824479338783	3.0317646627633716	0.7384453356577728	0.8006331762471726	1.4596759896934222	0.0025459589711091285	37.04464899598136	52.78506241795309	-1444.15379038254	-1783.927618791772	-2258.5993146858764
2587500	-6052.6399074947685	-5471.619904689025	-581.0200028057432	0.4760540455196981	0.22800217306673665	0.11117099447051186	0.18477278694305052	0.2852897628397709	0.40687522105899204	0.0994827584707357	0.2083522576305026	0.30322661439284865	0.4029316073200253	0.0832264168255659	0.2106153614615614	11.084344279411075	2.2271304322614696	2.668609396027455	0.6455726108579537	0.9959644257420897	1.3567752139278488	0.002539701644450975	32.98527967001681	53.335476954780304	-1430.9228306091743	-1786.4616302988516	-2254.235443780999
2595000	-6051.293698851584	-5467.918612124347	-583.3750867272364	0.5094724594294905	0.23065637585018947	0.10658614098997105	0.15328502373034614	0.3206408460144958	0.4294786211543636	0.08321329376167443	0.16666723906946743	0.34259270617499343	0.3831891350247274	0.06331396224879748	0.21090419655148296	11.96151265453774	1.735785319761264	1.862546277728747	0.7030197823481935	0.9336380228424386	1.3619280032967371	0.0024441911342834564	38.28078114906948	53.921002798371134	-1428.481389844027	-1786.3055224494947	-2253.131699830826
2602500	-6067.649273306166	-5481.891449901556	-585.75782340461	0.5185484308605819	0.2403459940024233	0.09300904918640585	0.1480965259505862	0.26442106804419685	0.43686189175390305	0.09752526578562751	0.20119177441627387	0.3644579770245793	0.34289620347710476	0.08289760659960964	0.20974821289870757	11.139098034469727	6.526183468593294	3.8321265640421	0.6857095787513452	1.009217863259207	1.3035759369358797	0.0023678726665538395	37.37804793897007	53.867109686060445	-1439.9868319914635	-1783.1466415669595	-2258.757976343133
2610000	-6065.639794899054	-5485.063908606726	-580.5758862923286	0.44375785896121	0.2697395557244839	0.10297009746636643	0.1835324878479368	0.31152135327577524	0.3593424934174156	0.10021533983690657	0.22892081346990384	0.31045183781113317	0.37046822098843446	0.07045393581175408	0.24862600538867963	10.480382969754025	3.5234843582516744	3.936318945159542	0.708407805151416	0.9563297523660597	1.3338739082213373	0.002432363570233889	28.736065404136852	53.80663586458574	-1436.503497859223	-1784.5286009924127	-2264.0318097550903
2617500	-6068.338379680247	-5481.744972484352	-586.5934071958951	0.4979330647150661	0.22489114722447667	0.10476458984846972	0.17241119821198464	0.323133237326458	0.40719430581489063	0.0826027856186317	0.18706967124002088	0.3169299432774028	0.3869432046878976	0.07552068585814628	0.22060616617655462	9.524817119360192	1.8386158939493582	4.131211105727395	0.690304111039039	0.9743681212218714	1.3338530254107006	0.0022748063648071995	33.212176000354766	53.9972354282031	-1436.4456710320658	-1781.9918475776108	-2263.3074538746746
2625000	-6079.160851103884	-5497.336182145027	-581.8246689588569	0.450797832516087	0.2376829099919185	0.11250505604941582	0.19901420144257587	0.25348226131590684	0.4543358401787343	0.10448885406826593	0.18769304443709414	0.30513873263117586	0.37003306013981224	0.0846181294123976	0.2402100778166156	8.6495429575932	1.898745029840137	1.5625705931370204	0.6891166644637903	0.8998587588584958	1.409544179841824	0.0023605130848332392	35.092508284287184	55.315863186165785	-1434.3489304001969	-1795.040849926437	-2267.9464018183935
2632500	-6083.787074038408	-5485.747950935649	-598.0391231027592	0.45577467131393884	0.2883568446099899	0.0965785909407898	0.1592898931352787	0.26066701916375934	0.4402859579515377	0.11135397844761002	0.18769304443709414	0.29146523682378556	0.4096163535838731	0.07515704676139462	0.22376136283094797	8.6495429575932	2.505638067460995	6.134246967324866	0.650387078885649	0.9406721380448126	1.407275959635657	0.0022506852279223543	36.78136982176664	58.074500437884545	-1443.4702391325459	-1787.9754125364761	-2254.3022992666274
2640000	-6080.124995243661	-5476.818651075123	-603.3063441685376	0.49170733866594074	0.22585609045197666	0.09814974025190842	0.1842868306301713	0.30173106286689294	0.43693949323310066	0.10224752657065204	0.15908191732935553	0.31632491300863613	0.39905216746592553	0.08987223778315409	0.19475068174228546	9.577860718357972	4.728473221085004	5.1491035828103895	0.6562577472615728	0.9793847887871033	1.3627205960811375	0.0021780109045174607	40.08063034447906	55.9453432912047	-1436.691632754969	-1778.9932225365692	-2261.133795783585
